"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","72,703","3,199","19,034","33,665","16,805","505,145","16,459","24,709","79,881","65,745","16,922","129,825","171,604","463,977","301,429","164,375","156,272","120,636","108,905","101,314","71,921","144,328","131,080","69,026","87,537","75,311","39,846","","230,095","225,924","205,529","204,162","203,173","188,000","220,748","190,880","62,020","N","N","N","22,230","21,199","17,845","N","N","N","17,430","12,079","5,907","13,127","12,380","9,829","50,141","40,499","26,064","","(X)","(X)","(X)","(X)","","71,361","30,883","31,768","44,248","75,222","101,956"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","4.4%","26.2%","46.3%","23.1%","(X)","3.3%","4.9%","15.8%","13.0%","3.3%","25.7%","34.0%","91.9%","59.7%","(X)","95.1%","73.4%","(X)","93.0%","66.0%","(X)","90.8%","47.8%","(X)","86.0%","45.5%","","(X)","98.2%","89.3%","(X)","99.5%","92.1%","(X)","86.5%","28.1%","(X)","N","N","(X)","95.4%","80.3%","(X)","N","N","(X)","69.3%","33.9%","(X)","94.3%","74.9%","(X)","80.8%","52.0%","","32.4%","19.2%","16.3%","4.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","32,626","2,193","9,479","12,984","7,970","236,952","8,124","13,386","36,627","26,972","8,169","62,428","81,246","215,442","143,674","77,357","71,750","53,873","53,500","49,237","35,654","70,044","63,011","35,515","36,051","31,444","18,632","","116,370","114,422","104,463","102,907","102,724","95,244","96,165","80,302","25,043","N","N","N","9,179","9,142","7,440","N","N","N","9,019","5,823","3,216","5,490","5,024","3,512","25,515","19,997","13,606","","(X)","(X)","(X)","(X)","","77,356","36,028","31,954","47,906","81,168","112,480"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","6.7%","29.1%","39.8%","24.4%","(X)","3.4%","5.6%","15.5%","11.4%","3.4%","26.3%","34.3%","90.9%","60.6%","(X)","92.8%","69.6%","(X)","92.0%","66.6%","(X)","90.0%","50.7%","(X)","87.2%","51.7%","","(X)","98.3%","89.8%","(X)","99.8%","92.6%","(X)","83.5%","26.0%","(X)","N","N","(X)","99.6%","81.1%","(X)","N","N","(X)","64.6%","35.7%","(X)","91.5%","64.0%","(X)","78.4%","53.3%","","26.9%","16.0%","13.5%","4.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","40,077","1,006","9,555","20,681","8,835","268,193","8,335","11,323","43,254","38,773","8,753","67,397","90,358","248,535","157,755","87,018","84,522","66,763","55,405","52,077","36,267","74,284","68,069","33,511","51,486","43,867","21,214","","113,725","111,502","101,066","101,255","100,449","92,756","124,583","110,578","36,977","N","N","N","13,051","12,057","10,405","N","N","N","8,411","6,256","2,691","7,637","7,356","6,317","24,626","20,502","12,458","","(X)","(X)","(X)","(X)","","66,477","22,967","31,600","42,343","70,263","94,472"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","2.5%","23.8%","51.6%","22.0%","(X)","3.1%","4.2%","16.1%","14.5%","3.3%","25.1%","33.7%","92.7%","58.8%","(X)","97.1%","76.7%","(X)","94.0%","65.5%","(X)","91.6%","45.1%","(X)","85.2%","41.2%","","(X)","98.0%","88.9%","(X)","99.2%","91.6%","(X)","88.8%","29.7%","(X)","N","N","(X)","92.4%","79.7%","(X)","N","N","(X)","74.4%","32.0%","(X)","96.3%","82.7%","(X)","83.3%","50.6%","","38.3%","21.9%","18.4%","4.3%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,761,280","252,646","565,965","755,137","187,532","15,484,502","712,764","1,081,871","4,396,122","3,001,381","1,538,727","2,982,643","1,770,994","13,689,867","4,753,637","2,768,060","2,509,435","859,084","2,612,250","2,321,693","886,321","5,605,994","4,989,942","1,694,215","4,498,198","3,868,797","1,314,017","","12,023,439","10,796,441","3,909,036","8,887,273","8,276,671","3,067,971","2,216,463","1,868,604","427,964","41,021","33,344","9,796","441,665","385,087","223,348","9,935","8,026","3,308","468,004","350,824","92,218","283,975","247,541","87,967","3,773,205","3,002,212","969,573","","(X)","(X)","(X)","(X)","","36,021","23,292","30,064","34,752","47,810","62,425"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","14.3%","32.1%","42.9%","10.6%","(X)","4.6%","7.0%","28.4%","19.4%","9.9%","19.3%","11.4%","88.4%","30.7%","(X)","90.7%","31.0%","(X)","88.9%","33.9%","(X)","89.0%","30.2%","(X)","86.0%","29.2%","","(X)","89.8%","32.5%","(X)","93.1%","34.5%","(X)","84.3%","19.3%","(X)","81.3%","23.9%","(X)","87.2%","50.6%","(X)","80.8%","33.3%","(X)","75.0%","19.7%","(X)","87.2%","31.0%","(X)","79.6%","25.7%","","23.4%","13.4%","9.3%","5.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","899,157","153,127","320,492","345,233","80,305","7,435,836","349,619","571,380","2,167,938","1,429,199","649,865","1,410,262","857,573","6,514,837","2,267,835","1,407,925","1,251,380","375,116","1,299,634","1,126,198","389,813","2,700,902","2,372,534","789,569","2,027,375","1,764,725","713,337","","5,818,289","5,178,636","1,905,167","4,299,505","3,973,634","1,525,400","1,034,395","858,138","170,790","21,231","16,465","4,971","195,520","175,977","105,751","4,297","3,194","922","228,878","167,244","42,566","133,226","115,183","37,668","1,830,278","1,435,434","432,336","","(X)","(X)","(X)","(X)","","40,688","26,745","33,051","40,306","57,084","80,861"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","17.0%","35.6%","38.4%","8.9%","(X)","4.7%","7.7%","29.2%","19.2%","8.7%","19.0%","11.5%","87.6%","30.5%","(X)","88.9%","26.6%","(X)","86.7%","30.0%","(X)","87.8%","29.2%","(X)","87.0%","35.2%","","(X)","89.0%","32.7%","(X)","92.4%","35.5%","(X)","83.0%","16.5%","(X)","77.6%","23.4%","(X)","90.0%","54.1%","(X)","74.3%","21.5%","(X)","73.1%","18.6%","(X)","86.5%","28.3%","(X)","78.4%","23.6%","","20.0%","11.3%","7.9%","4.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","862,123","99,519","245,473","409,904","107,227","8,048,666","363,145","510,491","2,228,184","1,572,182","888,862","1,572,381","913,421","7,175,030","2,485,802","1,360,135","1,258,055","483,968","1,312,616","1,195,495","496,508","2,905,092","2,617,408","904,646","2,470,823","2,104,072","600,680","","6,205,150","5,617,805","2,003,869","4,587,768","4,303,037","1,542,571","1,182,068","1,010,466","257,174","19,790","16,879","4,825","246,145","209,110","117,597","5,638","4,832","2,386","239,126","183,580","49,652","150,749","132,358","50,299","1,942,927","1,566,778","537,237","","(X)","(X)","(X)","(X)","","31,616","19,005","24,581","31,099","41,748","53,455"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","11.5%","28.5%","47.5%","12.4%","(X)","4.5%","6.3%","27.7%","19.5%","11.0%","19.5%","11.3%","89.1%","30.9%","(X)","92.5%","35.6%","(X)","91.1%","37.8%","(X)","90.1%","31.1%","(X)","85.2%","24.3%","","(X)","90.5%","32.3%","(X)","93.8%","33.6%","(X)","85.5%","21.8%","(X)","85.3%","24.4%","(X)","85.0%","47.8%","(X)","85.7%","42.3%","(X)","76.8%","20.8%","(X)","87.8%","33.4%","(X)","80.6%","27.7%","","26.8%","15.4%","10.6%","5.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,034,172","155,073","355,413","420,323","103,363","7,080,222","319,929","536,096","1,939,945","1,414,554","568,130","1,410,395","891,173","6,224,197","2,301,568","1,458,596","1,321,420","505,835","1,401,934","1,226,397","499,590","2,696,500","2,390,369","888,060","1,523,192","1,286,011","408,083","","4,279,288","3,824,751","1,517,367","3,947,682","3,599,497","1,441,220","2,186,956","1,922,073","542,059","24,821","16,714","3,425","302,385","262,334","173,356","3,675","3,124","1,169","174,770","100,698","24,671","108,327","94,503","39,521","546,665","351,767","104,935","","(X)","(X)","(X)","(X)","","40,312","25,479","31,184","35,846","53,662","70,027"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.0%","34.4%","40.6%","10.0%","(X)","4.5%","7.6%","27.4%","20.0%","8.0%","19.9%","12.6%","87.9%","32.5%","(X)","90.6%","34.7%","(X)","87.5%","35.6%","(X)","88.6%","32.9%","(X)","84.4%","26.8%","","(X)","89.4%","35.5%","(X)","91.2%","36.5%","(X)","87.9%","24.8%","(X)","67.3%","13.8%","(X)","86.8%","57.3%","(X)","85.0%","31.8%","(X)","57.6%","14.1%","(X)","87.2%","36.5%","(X)","64.3%","19.2%","","24.0%","14.5%","9.3%","3.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","526,462","90,420","202,779","192,247","41,016","3,352,785","168,720","277,058","967,909","653,765","244,460","654,577","386,296","2,907,007","1,040,873","719,370","642,787","218,566","677,918","579,882","209,534","1,293,099","1,125,252","403,721","662,398","559,086","209,052","","2,077,577","1,831,367","725,243","1,907,240","1,720,703","690,067","972,361","843,900","201,060","14,256","9,857","2,249","140,350","123,551","83,337","1,844","1,293","296","93,324","51,630","11,906","53,073","45,409","16,782","281,839","173,491","46,924","","(X)","(X)","(X)","(X)","","46,313","29,218","36,335","45,234","67,400","88,819"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","17.2%","38.5%","36.5%","7.8%","(X)","5.0%","8.3%","28.9%","19.5%","7.3%","19.5%","11.5%","86.7%","31.0%","(X)","89.4%","30.4%","(X)","85.5%","30.9%","(X)","87.0%","31.2%","(X)","84.4%","31.6%","","(X)","88.1%","34.9%","(X)","90.2%","36.2%","(X)","86.8%","20.7%","(X)","69.1%","15.8%","(X)","88.0%","59.4%","(X)","70.1%","16.1%","(X)","55.3%","12.8%","(X)","85.6%","31.6%","(X)","61.6%","16.6%","","19.5%","11.9%","6.2%","3.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","507,710","64,653","152,634","228,076","62,347","3,727,437","151,209","259,038","972,036","760,789","323,670","755,818","504,877","3,317,190","1,260,695","739,226","678,633","287,269","724,016","646,515","290,056","1,403,401","1,265,117","484,339","860,794","726,925","199,031","","2,201,711","1,993,384","792,124","2,040,442","1,878,794","751,153","1,214,595","1,078,173","340,999","10,565","6,857","1,176","162,035","138,783","90,019","1,831","1,831","873","81,446","49,068","12,765","55,254","49,094","22,739","264,826","178,276","58,011","","(X)","(X)","(X)","(X)","","34,251","20,170","25,338","30,197","46,720","61,467"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.7%","30.1%","44.9%","12.3%","(X)","4.1%","6.9%","26.1%","20.4%","8.7%","20.3%","13.5%","89.0%","33.8%","(X)","91.8%","38.9%","(X)","89.3%","40.1%","(X)","90.1%","34.5%","(X)","84.4%","23.1%","","(X)","90.5%","36.0%","(X)","92.1%","36.8%","(X)","88.8%","28.1%","(X)","64.9%","11.1%","(X)","85.7%","55.6%","(X)","100.0%","47.7%","(X)","60.2%","15.7%","(X)","88.9%","41.2%","(X)","67.3%","21.9%","","28.7%","17.0%","11.8%","4.0%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","119,017","8,763","51,471","48,997","9,786","996,668","36,278","39,700","273,421","205,964","106,096","219,979","115,230","920,690","335,209","195,781","188,265","65,214","185,133","175,421","70,752","346,284","322,993","113,684","269,470","234,011","85,559","","259,996","251,976","115,756","237,027","230,743","109,651","18,397","18,096","5,710","3,815","2,670","1,090","434,234","388,331","152,079","98,477","87,788","11,973","15,453","13,416","3,843","166,296","158,413","44,758","77,881","71,006","17,930","","(X)","(X)","(X)","(X)","","44,557","31,620","35,573","41,842","52,183","72,035"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","7.4%","43.2%","41.2%","8.2%","(X)","3.6%","4.0%","27.4%","20.7%","10.6%","22.1%","11.6%","92.4%","33.6%","(X)","96.2%","33.3%","(X)","94.8%","38.2%","(X)","93.3%","32.8%","(X)","86.8%","31.8%","","(X)","96.9%","44.5%","(X)","97.3%","46.3%","(X)","98.4%","31.0%","(X)","70.0%","28.6%","(X)","89.4%","35.0%","(X)","89.1%","12.2%","(X)","86.8%","24.9%","(X)","95.3%","26.9%","(X)","91.2%","23.0%","","17.4%","11.7%","7.0%","3.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","64,699","4,984","31,748","24,303","3,664","488,577","14,584","17,956","145,966","105,146","52,976","99,134","52,815","456,037","151,949","102,839","99,236","27,351","92,107","87,285","29,194","171,894","160,282","52,280","121,737","109,234","43,124","","138,558","134,488","59,707","126,211","122,470","55,783","11,384","11,147","2,811","1,607","1,073","159","193,488","175,376","62,865","47,745","43,274","4,797","8,371","7,150","1,805","87,424","83,529","19,805","38,729","35,259","8,291","","(X)","(X)","(X)","(X)","","50,142","32,580","39,809","48,032","61,876","80,771"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","7.7%","49.1%","37.6%","5.7%","(X)","3.0%","3.7%","29.9%","21.5%","10.8%","20.3%","10.8%","93.3%","31.1%","(X)","96.5%","26.6%","(X)","94.8%","31.7%","(X)","93.2%","30.4%","(X)","89.7%","35.4%","","(X)","97.1%","43.1%","(X)","97.0%","44.2%","(X)","97.9%","24.7%","(X)","66.8%","9.9%","(X)","90.6%","32.5%","(X)","90.6%","10.0%","(X)","85.4%","21.6%","(X)","95.5%","22.7%","(X)","91.0%","21.4%","","16.5%","10.3%","6.1%","3.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","54,318","3,779","19,723","24,694","6,122","508,091","21,694","21,744","127,455","100,818","53,120","120,845","62,415","464,653","183,260","92,942","89,029","37,863","93,026","88,136","41,558","174,390","162,711","61,404","147,733","124,777","42,435","","121,438","117,488","56,049","110,816","108,273","53,868","7,013","6,949","2,899","2,208","1,597","931","240,746","212,955","89,214","50,732","44,514","7,176","7,082","6,266","2,038","78,872","74,884","24,953","39,152","35,747","9,639","","(X)","(X)","(X)","(X)","","40,256","30,434","30,539","37,413","47,277","68,846"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","7.0%","36.3%","45.5%","11.3%","(X)","4.3%","4.3%","25.1%","19.8%","10.5%","23.8%","12.3%","91.5%","36.1%","(X)","95.8%","40.7%","(X)","94.7%","44.7%","(X)","93.3%","35.2%","(X)","84.5%","28.7%","","(X)","96.7%","46.2%","(X)","97.7%","48.6%","(X)","99.1%","41.3%","(X)","72.3%","42.2%","(X)","88.5%","37.1%","(X)","87.7%","14.1%","(X)","88.5%","28.8%","(X)","94.9%","31.6%","(X)","91.3%","24.6%","","18.1%","13.3%","8.0%","4.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","166,713","19,949","62,538","71,369","12,857","1,170,997","34,969","64,937","305,274","304,578","124,584","220,189","116,466","1,071,091","336,655","234,800","217,753","64,553","225,804","206,776","74,849","421,776","383,042","116,368","288,617","263,520","80,885","","1,066,998","990,195","311,086","998,524","940,160","300,950","5,607","5,208","749","14,880","12,247","2,966","18,301","15,825","8,785","N","N","N","37,977","22,907","2,853","25,837","23,338","10,055","115,826","79,646","14,675","","(X)","(X)","(X)","(X)","","36,445","27,667","31,395","33,984","46,364","60,816"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.0%","37.5%","42.8%","7.7%","(X)","3.0%","5.5%","26.1%","26.0%","10.6%","18.8%","9.9%","91.5%","28.7%","(X)","92.7%","27.5%","(X)","91.6%","33.1%","(X)","90.8%","27.6%","(X)","91.3%","28.0%","","(X)","92.8%","29.2%","(X)","94.2%","30.1%","(X)","92.9%","13.4%","(X)","82.3%","19.9%","(X)","86.5%","48.0%","(X)","N","N","(X)","60.3%","7.5%","(X)","90.3%","38.9%","(X)","68.8%","12.7%","","20.6%","10.3%","8.5%","3.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
