"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","6.2%","48.9%","36.0%","8.9%","(X)","3.1%","4.7%","27.4%","21.4%","10.6%","20.5%","12.3%","92.2%","32.8%","(X)","94.3%","27.2%","(X)","94.0%","33.9%","(X)","91.7%","33.5%","(X)","90.0%","35.4%","","(X)","96.9%","46.0%","(X)","97.1%","46.8%","(X)","95.4%","28.6%","(X)","79.1%","22.3%","(X)","90.0%","34.5%","(X)","89.7%","8.7%","(X)","88.5%","28.5%","(X)","91.8%","25.4%","(X)","91.8%","22.5%","","18.9%","14.1%","8.6%","5.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","51,857","3,670","18,810","19,158","10,219","517,738","18,283","14,771","130,957","98,890","59,386","123,480","71,971","484,684","195,451","95,426","92,415","40,451","94,417","91,541","44,864","174,948","164,535","62,084","152,947","136,193","48,052","","116,583","113,268","60,348","109,874","107,014","57,507","7,038","6,937","4,135","1,607","1,542","427","232,871","211,518","90,133","46,281","42,313","5,239","8,097","7,785","2,062","105,261","101,321","33,107","40,978","39,029","12,176","","(X)","(X)","(X)","(X)","","39,192","24,407","29,832","35,858","48,438","63,576"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","7.1%","36.3%","36.9%","19.7%","(X)","3.5%","2.9%","25.3%","19.1%","11.5%","23.8%","13.9%","93.6%","37.8%","(X)","96.8%","42.4%","(X)","97.0%","47.5%","(X)","94.0%","35.5%","(X)","89.0%","31.4%","","(X)","97.2%","51.8%","(X)","97.4%","52.3%","(X)","98.6%","58.8%","(X)","96.0%","26.6%","(X)","90.8%","38.7%","(X)","91.4%","11.3%","(X)","96.1%","25.5%","(X)","96.3%","31.5%","(X)","95.2%","29.7%","","20.3%","15.6%","10.1%","6.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","173,371","22,997","70,741","68,045","11,588","1,257,566","39,820","70,093","338,282","296,583","126,524","253,762","132,502","1,147,653","386,264","246,440","228,832","75,843","253,434","232,351","82,913","443,682","399,643","133,489","314,010","286,827","94,019","","1,054,124","990,013","341,035","1,031,784","971,357","336,673","6,998","4,919","1,790","13,404","11,637","2,711","18,322","15,730","8,859","N","N","N","63,046","42,286","10,206","100,568","81,964","21,186","131,533","90,584","19,140","","(X)","(X)","(X)","(X)","","40,800","30,768","32,925","37,877","50,581","68,649"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","13.3%","40.8%","39.2%","6.7%","(X)","3.2%","5.6%","26.9%","23.6%","10.1%","20.2%","10.5%","91.3%","30.7%","(X)","92.9%","30.8%","(X)","91.7%","32.7%","(X)","90.1%","30.1%","(X)","91.3%","29.9%","","(X)","93.9%","32.4%","(X)","94.1%","32.6%","(X)","70.3%","25.6%","(X)","86.8%","20.2%","(X)","85.9%","48.4%","(X)","N","N","(X)","67.1%","16.2%","(X)","81.5%","21.1%","(X)","68.9%","14.6%","","17.3%","13.1%","7.9%","4.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","89,051","13,617","40,517","29,855","5,062","624,834","20,206","39,737","179,794","146,984","54,064","119,356","64,693","564,891","184,049","125,026","113,617","31,211","127,646","115,111","34,657","222,772","198,026","66,110","149,390","138,137","52,071","","524,574","490,335","164,116","514,051","482,270","162,865","4,731","3,768","1,427","6,005","5,033","615","7,405","6,165","4,145","N","N","N","32,619","21,016","4,268","48,822","37,896","9,238","68,163","44,305","7,156","","(X)","(X)","(X)","(X)","","48,807","36,954","39,524","47,974","63,886","91,666"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.3%","45.5%","33.5%","5.7%","(X)","3.2%","6.4%","28.8%","23.5%","8.7%","19.1%","10.4%","90.4%","29.5%","(X)","90.9%","25.0%","(X)","90.2%","27.2%","(X)","88.9%","29.7%","(X)","92.5%","34.9%","","(X)","93.5%","31.3%","(X)","93.8%","31.7%","(X)","79.6%","30.2%","(X)","83.8%","10.2%","(X)","83.3%","56.0%","(X)","N","N","(X)","64.4%","13.1%","(X)","77.6%","18.9%","(X)","65.0%","10.5%","","14.4%","11.0%","6.5%","4.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","84,320","9,380","30,224","38,190","6,526","632,732","19,614","30,356","158,488","149,599","72,460","134,406","67,809","582,762","202,215","121,414","115,215","44,632","125,788","117,240","48,256","220,910","201,617","67,379","164,620","148,690","41,948","","529,550","499,678","176,919","517,733","489,087","173,808","2,267","1,151","363","7,399","6,604","2,096","10,917","9,565","4,714","N","N","N","30,427","21,270","5,938","51,746","44,068","11,948","63,370","46,279","11,984","","(X)","(X)","(X)","(X)","","32,707","21,116","25,442","29,883","40,989","60,099"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","11.1%","35.8%","45.3%","7.7%","(X)","3.1%","4.8%","25.0%","23.6%","11.5%","21.2%","10.7%","92.1%","32.0%","(X)","94.9%","36.8%","(X)","93.2%","38.4%","(X)","91.3%","30.5%","(X)","90.3%","25.5%","","(X)","94.4%","33.4%","(X)","94.5%","33.6%","(X)","50.8%","16.0%","(X)","89.3%","28.3%","(X)","87.6%","43.2%","(X)","N","N","(X)","69.9%","19.5%","(X)","85.2%","23.1%","(X)","73.0%","18.9%","","20.7%","15.4%","9.2%","4.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,140,595","120,804","370,612","463,253","185,926","8,730,697","399,073","458,931","2,194,993","1,707,785","727,336","1,932,282","1,310,297","7,872,693","3,242,579","1,705,429","1,599,545","752,631","1,684,439","1,525,482","736,415","3,237,520","2,898,761","1,125,952","2,103,309","1,848,905","627,581","","5,663,638","5,348,180","2,317,395","5,506,258","5,219,158","2,278,252","1,137,909","1,002,738","285,882","52,279","37,381","8,399","522,981","478,254","342,633","3,778","3,363","1,138","580,678","392,363","85,440","769,434","610,414","201,692","1,316,805","946,946","239,589","","(X)","(X)","(X)","(X)","","48,354","29,695","35,334","41,652","63,725","81,737"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.6%","32.5%","40.6%","16.3%","(X)","4.6%","5.3%","25.1%","19.6%","8.3%","22.1%","15.0%","90.2%","37.1%","(X)","93.8%","44.1%","(X)","90.6%","43.7%","(X)","89.5%","34.8%","(X)","87.9%","29.8%","","(X)","94.4%","40.9%","(X)","94.8%","41.4%","(X)","88.1%","25.1%","(X)","71.5%","16.1%","(X)","91.4%","65.5%","(X)","89.0%","30.1%","(X)","67.6%","14.7%","(X)","79.3%","26.2%","(X)","71.9%","18.2%","","21.9%","14.3%","10.0%","4.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","581,659","68,747","204,962","225,435","82,515","4,249,442","202,187","248,000","1,128,607","829,728","321,353","921,434","598,133","3,799,255","1,519,567","857,123","796,445","339,557","849,381","756,652","335,623","1,607,698","1,423,866","534,585","935,240","822,292","309,802","","2,768,115","2,602,509","1,108,777","2,692,821","2,543,094","1,091,000","513,814","438,811","105,045","26,830","18,798","3,973","248,821","232,588","168,211","1,992","1,731","546","301,043","201,507","37,439","388,827","303,311","95,576","676,553","479,008","111,646","","(X)","(X)","(X)","(X)","","55,656","32,457","41,237","50,976","78,189","100,904"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","11.8%","35.2%","38.8%","14.2%","(X)","4.8%","5.8%","26.6%","19.5%","7.6%","21.7%","14.1%","89.4%","35.8%","(X)","92.9%","39.6%","(X)","89.1%","39.5%","(X)","88.6%","33.3%","(X)","87.9%","33.1%","","(X)","94.0%","40.1%","(X)","94.4%","40.5%","(X)","85.4%","20.4%","(X)","70.1%","14.8%","(X)","93.5%","67.6%","(X)","86.9%","27.4%","(X)","66.9%","12.4%","(X)","78.0%","24.6%","(X)","70.8%","16.5%","","19.2%","12.1%","8.1%","4.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","558,936","52,057","165,650","237,818","103,411","4,481,255","196,886","210,931","1,066,386","878,057","405,983","1,010,848","712,164","4,073,438","1,723,012","848,306","803,100","413,074","835,058","768,830","400,792","1,629,822","1,474,895","591,367","1,168,069","1,026,613","317,779","","2,895,523","2,745,671","1,208,618","2,813,437","2,676,064","1,187,252","624,095","563,927","180,837","25,449","18,583","4,426","274,160","245,666","174,422","1,786","1,632","592","279,635","190,856","48,001","380,607","307,103","106,116","640,252","467,938","127,943","","(X)","(X)","(X)","(X)","","40,963","21,937","28,320","35,148","52,101","70,629"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.3%","29.6%","42.5%","18.5%","(X)","4.4%","4.7%","23.8%","19.6%","9.1%","22.6%","15.9%","90.9%","38.4%","(X)","94.7%","48.7%","(X)","92.1%","48.0%","(X)","90.5%","36.3%","(X)","87.9%","27.2%","","(X)","94.8%","41.7%","(X)","95.1%","42.2%","(X)","90.4%","29.0%","(X)","73.0%","17.4%","(X)","89.6%","63.6%","(X)","91.4%","33.1%","(X)","68.3%","17.2%","(X)","80.7%","27.9%","(X)","73.1%","20.0%","","24.8%","16.7%","11.6%","5.0%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","660,956","88,602","241,977","252,407","77,970","4,559,631","165,167","261,567","1,517,996","883,706","414,408","843,069","473,718","4,132,897","1,316,787","882,725","810,184","289,678","871,732","786,345","301,531","1,689,595","1,539,126","467,995","1,115,579","997,242","257,583","","3,705,761","3,418,149","1,100,694","3,663,146","3,382,683","1,088,330","376,912","329,009","78,645","12,522","10,522","1,846","98,834","79,073","52,802","N","N","N","115,333","82,477","17,920","249,215","212,904","64,772","265,091","199,927","53,367","","(X)","(X)","(X)","(X)","","42,955","30,634","36,144","40,528","54,525","70,183"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","13.4%","36.6%","38.2%","11.8%","(X)","3.6%","5.7%","33.3%","19.4%","9.1%","18.5%","10.4%","90.6%","28.9%","(X)","91.8%","32.8%","(X)","90.2%","34.6%","(X)","91.1%","27.7%","(X)","89.4%","23.1%","","(X)","92.2%","29.7%","(X)","92.3%","29.7%","(X)","87.3%","20.9%","(X)","84.0%","14.7%","(X)","80.0%","53.4%","(X)","N","N","(X)","71.5%","15.5%","(X)","85.4%","26.0%","(X)","75.4%","20.1%","","23.3%","11.9%","9.0%","3.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","334,896","52,220","133,630","119,046","30,000","2,225,761","83,962","134,831","782,559","431,035","183,344","390,277","219,753","2,006,968","610,030","444,599","402,372","125,034","442,615","395,459","135,893","839,331","759,776","217,874","499,216","449,361","131,229","","1,811,551","1,662,489","515,327","1,788,880","1,644,685","508,983","175,042","151,829","29,609","6,867","5,735","1,020","47,999","38,622","26,353","N","N","N","60,354","42,907","7,929","123,307","104,900","29,792","137,643","102,377","24,961","","(X)","(X)","(X)","(X)","","51,227","35,992","42,379","51,187","68,166","82,230"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.6%","39.9%","35.5%","9.0%","(X)","3.8%","6.1%","35.2%","19.4%","8.2%","17.5%","9.9%","90.2%","27.4%","(X)","90.5%","28.1%","(X)","89.3%","30.7%","(X)","90.5%","26.0%","(X)","90.0%","26.3%","","(X)","91.8%","28.4%","(X)","91.9%","28.5%","(X)","86.7%","16.9%","(X)","83.5%","14.9%","(X)","80.5%","54.9%","(X)","N","N","(X)","71.1%","13.1%","(X)","85.1%","24.2%","(X)","74.4%","18.1%","","19.5%","9.5%","6.5%","3.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","326,060","36,382","108,347","133,361","47,970","2,333,870","81,205","126,736","735,437","452,671","231,064","452,792","253,965","2,125,929","706,757","438,126","407,812","164,644","429,117","390,886","165,638","850,264","779,350","250,121","616,363","547,881","126,354","","1,894,210","1,755,660","585,367","1,874,266","1,737,998","579,347","201,870","177,180","49,036","5,655","4,787","826","50,835","40,451","26,449","N","N","N","54,979","39,570","9,991","125,908","108,004","34,980","127,448","97,550","28,406","","(X)","(X)","(X)","(X)","","36,297","20,832","27,523","32,527","46,877","61,850"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","11.2%","33.2%","40.9%","14.7%","(X)","3.5%","5.4%","31.5%","19.4%","9.9%","19.4%","10.9%","91.1%","30.3%","(X)","93.1%","37.6%","(X)","91.1%","38.6%","(X)","91.7%","29.4%","(X)","88.9%","20.5%","","(X)","92.7%","30.9%","(X)","92.7%","30.9%","(X)","87.8%","24.3%","(X)","84.7%","14.6%","(X)","79.6%","52.0%","(X)","N","N","(X)","72.0%","18.2%","(X)","85.8%","27.8%","(X)","76.5%","22.3%","","27.1%","14.3%","11.3%","4.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","318,834","34,635","97,952","149,572","36,675","2,137,261","58,639","84,027","646,672","439,725","255,456","441,878","210,864","1,994,595","652,742","390,807","370,453","138,984","408,966","380,867","147,891","769,907","717,253","227,290","567,581","526,022","138,577","","1,879,736","1,788,517","587,122","1,859,465","1,772,254","582,132","61,450","52,696","13,540","8,372","7,062","1,473","47,459","36,549","19,716","2,279","1,880","437","38,175","24,454","6,533","99,790","83,437","23,921","100,788","70,844","16,772","","(X)","(X)","(X)","(X)","","44,644","32,775","36,727","41,100","55,434","70,977"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.9%","30.7%","46.9%","11.5%","(X)","2.7%","3.9%","30.3%","20.6%","12.0%","20.7%","9.9%","93.3%","30.5%","(X)","94.8%","35.6%","(X)","93.1%","36.2%","(X)","93.2%","29.5%","(X)","92.7%","24.4%","","(X)","95.1%","31.2%","(X)","95.3%","31.3%","(X)","85.8%","22.0%","(X)","84.4%","17.6%","(X)","77.0%","41.5%","(X)","82.5%","19.2%","(X)","64.1%","17.1%","(X)","83.6%","24.0%","(X)","70.3%","16.6%","","19.9%","12.1%","8.6%","3.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","166,050","20,144","55,720","74,861","15,325","1,054,382","30,532","47,024","347,918","212,700","113,003","203,308","99,897","976,826","303,205","196,982","185,771","61,537","209,023","192,246","64,270","388,507","356,667","107,405","259,870","242,142","69,993","","922,612","873,925","271,008","913,404","866,908","269,494","32,631","27,904","7,257","4,430","3,521","663","22,891","17,843","9,381","1,267","988","166","20,565","12,162","3,518","49,986","40,483","11,212","51,505","34,106","6,951","","(X)","(X)","(X)","(X)","","51,467","38,929","42,406","50,074","69,837","83,909"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.1%","33.6%","45.1%","9.2%","(X)","2.9%","4.5%","33.0%","20.2%","10.7%","19.3%","9.5%","92.6%","28.8%","(X)","94.3%","31.2%","(X)","92.0%","30.7%","(X)","91.8%","27.6%","(X)","93.2%","26.9%","","(X)","94.7%","29.4%","(X)","94.9%","29.5%","(X)","85.5%","22.2%","(X)","79.5%","15.0%","(X)","77.9%","41.0%","(X)","78.0%","13.1%","(X)","59.1%","17.1%","(X)","81.0%","22.4%","(X)","66.2%","13.5%","","15.8%","9.8%","6.1%","3.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","152,784","14,491","42,232","74,711","21,350","1,082,879","28,107","37,003","298,754","227,025","142,453","238,570","110,967","1,017,769","349,537","193,825","184,682","77,447","199,943","188,621","83,621","381,400","360,586","119,885","307,711","283,880","68,584","","957,124","914,592","316,114","946,061","905,346","312,638","28,819","24,792","6,283","3,942","3,541","810","24,568","18,706","10,335","1,012","892","271","17,610","12,292","3,015","49,804","42,954","12,709","49,283","36,738","9,821","","(X)","(X)","(X)","(X)","","37,786","25,223","27,281","34,304","46,975","64,016"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
